,title,year,rating,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
15920,En effeuillant la marguerite,1956,5.5,,0,0,1,0,0,0,0
15921,En el espejo del cielo,1998,7.4,,0,0,0,0,0,0,1
15922,En el nombre del hijo,1987,3.9,,0,0,0,1,0,0,0
15923,En enda natt,1939,5.9,,0,0,0,1,0,0,0
15924,En face,2000,4.6,,0,0,0,0,0,0,0
15925,En garde,2004,7.6,,0,0,0,1,0,0,0
15926,En haut des marches,1983,5.9,,0,0,0,0,0,0,0
15927,En jouant 'Dans la compagnie des hommes',2003,6.1,,0,0,0,1,0,0,0
15928,En la ciudad,2003,6.5,,0,0,0,1,0,0,0
15929,En la palma de tu mano,1951,9.7,,0,0,0,1,0,0,0
15930,En la puta calle!,1997,7.6,,0,0,0,1,0,0,0
15931,En la puta vida,2001,6.9,,0,0,1,1,0,0,0
15932,En las ruinas de Babilonia,1960,5,,0,0,0,0,0,0,0
15933,En marchant,1969,7.8,,0,1,0,0,0,0,1
15934,En medio de la nada,1994,5.4,,1,0,0,1,0,0,0
15935,En plein coeur,1998,5.8,,0,0,0,1,0,1,0
15936,En retirada,1984,5.7,,0,0,0,0,0,0,0
15937,En som Hodder,2003,5.3,,0,0,0,0,0,0,0
15938,En territoire indien,2003,5.3,,0,0,0,1,0,0,0
15939,En toute innocence,1988,6.2,,0,0,0,1,0,0,0
15940,En un mundo nuevo,1972,7,,0,0,1,0,0,0,0
15941,En vacances,2000,6.7,,0,0,1,0,0,0,0
15942,Ena astio koritsi,1970,3.8,,0,0,1,0,0,1,0
15943,Ena asylipto koroido,1969,6.2,,0,0,1,0,0,0,0
15944,Ena exypno exypno moutro,1965,6.7,,0,0,1,0,0,0,0
15945,Ena gelasto apogevma,1979,6.9,,0,0,0,1,0,0,0
15946,Ena koritsi gia dio,1963,7.5,,0,0,1,0,0,1,0
15947,Ena tank sto krebati mou,1975,5.7,,0,0,1,1,0,0,0
15948,Ena votsalo sti limni,1952,8.9,,0,0,1,0,0,0,0
15949,Enamorada,1946,8.4,,0,0,1,1,0,1,0
15950,"Enamorado, El",1952,7.1,,0,0,1,1,0,0,0
15951,Enan no musume,2001,7.2,,0,0,0,0,1,0,0
15952,Enas Vengos gia oles tis douleies,1970,7.8,,0,0,1,0,0,0,0
15953,Enas afragos Onasis,1969,5.2,,0,0,1,0,0,0,0
15954,Enas ippotis gia ti Vasoula,1968,6.3,,0,0,1,0,0,0,0
15955,Enas iros me padoufles,1958,6.8,,0,0,1,1,0,0,0
15956,Enas ki enas,2000,6.4,,0,0,1,0,0,0,0
15957,Enas laberos ilios,1999,6,,0,0,0,0,0,0,1
15958,Enas nomotagis politis,1974,7.8,,0,0,0,0,0,0,0
15959,Enas ntelikanis,1963,8.4,,0,0,1,0,0,0,0
15960,Enas trelos glentzes,1970,6.4,,0,0,1,0,0,0,0
15961,"Enas trelos, trelos aeropeiratis",1973,2.7,,0,0,1,0,0,0,0
15962,Enas vlakas kai misos,1959,7,,0,0,1,0,0,0,0
15963,Enbamingu,1999,6.2,,0,0,0,0,0,0,0
15964,"Encadenada, La",1975,5.6,,0,0,0,1,0,0,0
15965,Enceinte ou lesbienne?,1996,4.4,,0,0,1,0,0,0,1
15966,Enchanted,1998,6.3,,0,0,0,0,0,0,0
15967,Enchanted April,1935,6.1,,0,0,1,1,0,0,0
15968,Enchanted April,1992,7.4,,0,0,0,1,0,0,0
15969,"Enchanted Cottage, The",1945,7.4,,0,0,0,0,0,1,0
15970,"Enchanted Drawing, The",1900,6.3,,0,1,1,0,0,0,1
15971,"Enchanted Forest, The",1945,7,,0,0,0,1,0,0,0
15972,Enchanted Island,1958,5,,0,0,0,1,0,0,0
15973,"Enchanted Journey, The",1984,7,,0,1,0,0,0,0,0
15974,"Enchanted Square, The",1947,5.8,,0,1,0,0,0,0,1
15975,Enchantment,1948,6.9,,0,0,0,0,0,0,0
15976,Encino Man,1992,5,,0,0,1,0,0,0,0
15977,Encontros Imperfeitos,1993,5.3,,0,0,0,0,0,0,0
15978,Encore,1952,7.6,,0,0,1,1,0,0,0
15979,Encore,1996,6.8,,0,0,1,1,0,1,0
15980,Encounter at Raven's Gate,1988,4.1,,0,0,0,1,0,0,0
15981,Encounter in the Thrid Dimension,1999,5.2,,0,0,0,0,0,0,1
15982,Encounter with the Unknown,1973,4.8,,0,0,0,0,0,0,0
15983,"Encounter, The",1999,5,,0,0,0,0,0,0,1
15984,End Play,1975,4.9,,0,0,0,0,0,0,0
15985,"End of August, The",1982,3.9,,0,0,0,1,0,0,0
15986,End of Days,1999,5.3,R,1,0,0,0,0,0,0
15987,"End of Innocence, The",1990,5.8,,0,0,0,1,0,0,0
15988,"End of Suburbia: Oil Depletion and the Collapse of the American Dream, The",2004,7.6,,0,0,0,0,1,0,0
15989,"End of Violence, The",1997,5.4,R,0,0,0,1,0,0,0
15990,"End of the Affair, The",1955,7.1,,0,0,0,1,0,0,0
15991,"End of the Affair, The",1999,7,R,0,0,0,1,0,1,0
15992,End of the Century,2003,7.7,,0,0,0,0,1,0,0
15993,"End of the Golden Weather, The",1991,4.8,,0,0,0,1,0,0,0
15994,End of the Harvest,1995,2.2,,0,0,0,1,0,0,0
15995,End of the Law,2003,3.3,R,1,0,0,0,0,0,0
15996,End of the Line,1988,5.7,,0,0,0,1,0,0,0
15997,End of the Night,1990,6.3,,0,0,0,0,0,0,0
15998,"End of the River, The",1947,6.1,,0,0,0,1,0,0,0
15999,End of the Road,1970,5.2,,0,0,0,1,0,0,0
16000,End of the Trail,1932,5.5,,0,0,0,0,0,0,0
16001,End of the World,1934,3.4,,0,0,0,0,0,0,0
16002,End of the World,1977,3,,0,0,0,0,0,0,0
16003,"End of the World in Four Seasons, The",1995,6.8,,0,1,0,0,0,0,1
16004,"End, The",1953,8.5,,0,0,0,0,0,0,1
16005,"End, The",1978,6,,0,0,1,0,0,0,0
16006,"End, The",2000,8.1,,1,0,0,0,1,0,1
16007,Endangered Species,1982,5.8,,0,0,0,0,0,0,0
16008,Endangered Species,2002,5.1,R,0,0,0,0,0,0,0
16009,"Endemoniada, La",1975,3.4,,0,0,0,0,0,0,0
16010,Endgame,1999,4.4,,0,0,1,0,0,0,1
16011,Endgame,2001,4.9,,0,0,0,1,0,0,0
16012,Endgame - Bronx lotta finale,1983,4.7,,1,0,0,0,0,0,0
16013,Endless Love,1981,3.7,,0,0,0,1,0,1,0
16014,Endless Night,1971,5.8,,0,0,0,1,0,0,0
16015,"Endless Summer 2, The",1994,7,,0,0,0,0,1,0,0
16016,"Endless Summer, The",1966,7.3,,0,0,0,0,1,0,0
16017,Endless Winter,1995,5.8,,0,0,0,0,1,0,0
16018,Endlessly,1993,5.8,,0,0,0,1,0,0,0
16019,Endstation Freiheit,1980,6.9,,0,0,0,0,0,0,0
16020,Endstation Tanke,2001,5,,0,0,1,0,0,1,0
16021,Endstation: Paradies,2000,8.7,,0,1,0,0,0,0,1
16022,Endurance,1999,5.8,PG,0,0,0,1,1,0,0
16023,"Endurance: Shackleton's Legendary Antarctic Expedition, The",2000,7.8,,0,0,0,0,1,0,0
16024,Enduring Love,2004,6.5,R,0,0,0,1,0,0,0
16025,Ene bene,2000,7,,0,0,0,0,0,0,0
16026,Enemies of Laughter,2000,5.8,,0,0,1,0,0,1,0
16027,Enemies: A Love Story,1989,6.6,,0,0,0,1,0,0,0
16028,Enemy,1996,2.7,,1,0,0,1,0,0,0
16029,"Enemy Below, The",1957,7.6,,1,0,0,1,0,0,0
16030,"Enemy General, The",1960,5.4,,0,0,0,1,0,0,0
16031,Enemy Gold,1993,2.7,,1,0,0,0,0,0,0
16032,Enemy Mine,1985,6.4,,0,0,0,1,0,0,0
16033,Enemy Territory,1987,5.5,,1,0,0,1,0,0,0
16034,Enemy at the Gates,2001,7.3,R,1,0,0,1,0,1,0
16035,Enemy of Women,1944,4.4,,0,0,0,1,0,0,0
16036,Enemy of the Law,1945,4.1,,0,0,0,0,0,0,0
16037,"Enemy of the People, An",1978,6.3,,0,0,0,1,0,0,0
16038,Enemy of the State,1998,7.1,R,1,0,0,1,0,0,0
16039,"Enemy, The",2003,8.2,,0,0,0,0,1,0,1
16040,"Energy Carol, The",1975,6.7,,0,1,1,0,0,0,1
16041,"Eneste ene 2, Den",2002,6.4,,0,0,1,0,0,1,1
16042,"Eneste ene, Den",1999,6.7,,0,0,1,0,0,1,0
16043,"Enfance nue, L'",1968,8.2,,0,0,0,1,0,0,0
16044,"Enfant au grelot, L'",1998,7.8,,0,1,0,0,0,0,0
16045,"Enfant d'eau, L'",1995,6.8,,0,0,0,1,0,0,0
16046,"Enfant de l'hiver, L'",1989,6.6,,0,0,0,1,0,0,0
16047,"Enfant endormi, L'",2004,5.9,,0,0,0,1,0,0,0
16048,"Enfant lion, L'",1993,6,,0,0,0,0,0,0,0
16049,"Enfant noir, L'",1994,6.4,,0,0,0,1,0,0,0
16050,"Enfant sauvage, L'",1970,7.4,,0,0,0,1,0,0,0
16051,"Enfant secret, L'",1982,7.7,,0,0,0,1,0,0,0
16052,"Enfants de l'amour, Les",2002,6.3,,0,0,0,1,1,0,0
16053,Enfants de salaud,1996,6.7,,0,0,1,0,0,0,0
16054,"Enfants du marais, Les",1999,7.3,,0,0,1,1,0,0,0
16055,"Enfants du naufrageur, Les",1992,6.8,,0,0,0,0,0,0,0
16056,"Enfants du paradis, Les",1945,8.1,,0,0,0,1,0,1,0
16057,"Enfants du placard, Les",1977,5.3,,0,0,0,1,0,0,0
16058,"Enfants du refus global, Les",1998,4.6,,0,0,0,0,0,0,0
16059,"Enfants du soleil, Les",1995,8.9,,0,0,1,1,0,1,0
16060,"Enfants terribles, Les",1950,7.3,,0,0,0,1,0,0,0
16061,"Enfants, Les",1984,6.3,,0,0,1,0,0,0,0
16062,"Enfants, Les",2005,6.1,,0,0,1,0,0,0,0
16063,"Enfer, L'",1994,7,,0,0,0,1,0,0,0
16064,Enfin pris?,2002,6.5,,0,0,0,0,1,0,0
16065,Enforcer from Death Row,1978,2.6,,1,0,0,0,0,0,0
16066,"Enforcer, The",1951,7.4,,0,0,0,1,0,0,0
16067,Engel & Joe,2001,6.8,,0,0,0,1,0,1,0
16068,"Engel auf Erden, Ein",1959,6.4,,0,0,1,0,0,1,0
16069,Engel aus Eisen,1981,7.6,,0,0,0,1,0,0,0
16070,"Engel mit dem Saitenspiel, Der",1944,6,,0,0,0,0,0,1,0
16071,"Engel von St. Pauli, Die",1969,7.8,,0,0,0,0,0,0,0
16072,"Engel, der seine Harfe versetzte, Der",1959,5.3,,0,0,1,0,0,0,0
16073,Engelchen,1996,6.6,,0,0,0,1,0,0,0
16074,Engelchen - oder die Jungfrau von Bamberg,1968,4.5,,0,0,1,0,0,0,0
16075,"Engelchen macht weiter - Hoppe, hoppe Reiter",1969,5.9,,0,0,1,0,0,0,0
16076,England Made Me,1973,6.9,,0,0,0,1,0,0,0
16077,England!,2000,6.7,,0,0,0,0,0,0,0
16078,"England, My England",1995,7.2,,0,0,0,0,0,0,0
16079,Englar alheimsins,2000,7.2,,0,0,0,1,0,0,0
16080,English Babu Desi Mem,1996,2.5,,0,0,1,1,0,1,0
16081,"English Patient, The",1996,7.1,R,0,0,0,1,0,1,0
16082,English Without Tears,1944,5,,0,0,1,0,0,1,0
16083,"English, August",1994,6.9,,0,0,1,1,0,0,0
16084,"Englishman Who Went Up a Hill But Came Down a Mountain, The",1995,6.5,PG,0,0,1,0,0,1,0
16085,Enid Is Sleeping,1990,5.2,,0,0,1,0,0,0,0
16086,Enigma,1983,5.7,,0,0,0,1,0,0,0
16087,Enigma,2001,6.7,R,0,0,0,1,0,1,0
16088,Enigma rosso,1978,5.7,,0,0,0,1,0,0,0
16089,Enjeru dasuto,1994,6.3,,0,0,0,1,0,0,0
16090,Enjo,1958,7.5,,0,0,0,1,0,0,0
16091,Enkel resa,1988,2.5,,0,0,1,0,0,0,0
16092,"Ennemi naturel, L'",2004,4.9,,0,0,0,1,0,0,0
16093,"Ennemi public no 1, L'",1953,6,,0,0,1,0,0,0,0
16094,Ennio Morricone: la musica negli occhi,1990,9.8,,0,0,0,0,1,0,0
16095,"Ennui, L'",1998,6.5,,0,0,0,1,0,1,0
16096,Enoch Arden: Part I,1911,6.3,,0,0,0,1,0,0,1
16097,Enoch Arden: Part II,1911,6.5,,0,0,0,1,0,0,1
16098,Enoken no chakiri kinta 'Zen' - Mamayo sandogasa - Ikiha yoiyoi,1937,9.1,,0,0,1,0,0,0,0
16099,Enola Gay and the Atomic Bombing of Japan,1995,7.5,,0,0,0,0,0,0,0
16100,Enormous Changes at the Last Minute,1983,4.8,,0,0,0,1,0,0,0
16101,Enough,2002,4.9,PG-13,0,0,0,1,0,0,0
16102,Enough Already,1998,5.2,,0,0,1,0,0,0,0
16103,"Enraged New World, An",2002,8.9,,1,0,0,0,0,0,0
16104,Enrico Caruso: leggenda di una voce,1951,4.1,,0,0,0,1,0,0,0
16105,Enrico IV,1984,6.2,,0,0,0,1,0,0,0
16106,Enron: The Smartest Guys in the Room,2005,8,,0,0,0,0,1,0,0
16107,Ensayo de un crimen,1955,8,,0,0,1,1,0,0,0
16108,Ensei Fufu,1998,8,,0,0,0,0,0,0,0
16109,Ensi tiistaina Brahmsia,1998,3.9,,0,0,0,0,0,0,1
16110,Ensign Pulver,1964,5.4,,0,0,1,1,0,0,0
16111,Entangled,1993,3.8,,0,0,0,1,0,0,0
16112,"Ente klingelt um halb acht, Die",1968,4.8,,0,0,1,0,0,0,0
16113,"Enteng Kabisote: Okay Ka Fairy, the Legend",2004,5.4,,1,0,1,0,0,0,0
16114,Entente cordiale,1939,5.9,,0,0,0,0,0,0,0
16115,Enter Achilles,1996,9.3,,0,0,0,0,0,0,0
16116,Enter Arsene Lupin,1944,6.2,,0,0,0,0,0,0,0
16117,Enter Laughing,1967,5.7,,0,0,1,0,0,1,0
16118,Enter Life,1981,6.8,,0,1,0,0,0,0,1
16119,Enter Madame,1935,5.4,,0,0,1,0,0,1,0
16120,Enter the Blood Ring,1995,1.8,,1,0,0,0,0,0,0
16121,Enter the Devil,1972,5.2,,0,0,0,0,0,0,0
16122,Enter the Dragon,1973,7.4,R,1,0,0,0,0,0,0
16123,Enter the Grill Master,2003,5.1,,0,0,1,0,0,0,1
16124,Enter the Ninja,1981,4.6,,1,0,0,1,0,0,0
16125,Enter the Panther,1976,4.1,,1,0,0,1,0,0,0
16126,Entering Reality,1999,5.6,,0,0,0,0,0,0,1
16127,"Entertainer, The",1960,7.3,,0,0,0,1,0,0,0
16128,Entertaining Angels: The Dorothy Day Story,1996,5.6,PG-13,0,0,0,1,0,0,0
16129,Entertaining Mr. Sloane,1970,6.5,,0,0,1,0,0,0,0
16130,"Entire History of the Louisiana Purchase, The",1997,5.6,,0,0,0,0,0,0,0
16131,"Entity, The",1981,6,,0,0,0,0,0,0,0
16132,Entotsu no mieru basho,1953,7.5,,0,0,0,1,0,0,0
16133,"Entourloupe, L'",1980,4,,0,0,1,0,0,0,0
16134,Entr'acte,1924,7.6,,0,0,0,0,0,0,1
16135,Entrapment,1999,6.1,PG-13,0,0,1,0,0,1,0
16136,Entre Marx y una mujer desnuda,1995,3.2,,0,0,0,0,0,0,0
16137,Entre Pancho Villa y una mujer desnuda,1996,6,,0,0,1,0,0,1,0
16138,Entre abril y julio,2002,7,,0,0,1,0,0,1,0
16139,Entre chiens et loups,2002,4.9,,0,0,0,1,0,0,0
16140,Entre ciclones,2003,7.7,,0,0,0,0,0,0,0
16141,Entre deux soeurs,1990,8.6,,0,1,0,1,1,0,1
16142,Entre la mer et l'eau douce,1967,5.5,,0,0,0,1,0,0,0
16143,Entre la tarde y la noche,1999,5.3,,0,0,0,0,0,0,0
16144,Entre las piernas,1999,6.7,,0,0,0,0,0,0,0
16145,Entre las redes,1967,4.4,,0,0,0,0,0,0,0
16146,Entre onze heures et minuit,1949,6.4,,0,0,0,1,0,0,0
16147,Entre rojas,1995,6.6,,0,0,0,1,0,0,0
16148,Entre tinieblas,1983,6.4,,0,0,0,1,0,0,0
16149,Entre todas las mujeres,1998,8.2,,0,0,0,1,0,0,0
16150,Entreatos,2004,9,,0,0,0,0,1,0,0
16151,Entrecuisses,1977,4.1,,0,0,0,0,0,0,0
16152,Entretanto,1999,3.9,,0,0,0,0,0,0,1
16153,"Entusiasmo, El",1998,6.9,,0,0,0,1,0,0,0
16154,"Envol, L'",2000,6.2,,0,0,0,1,0,0,0
16155,Envoyez les violons,1988,6.1,,0,0,1,0,0,1,0
16156,Envy,1930,3.7,,0,0,1,0,0,0,1
16157,Envy,1999,6.2,R,0,0,0,0,0,0,0
16158,Envy,2004,4.3,PG-13,0,0,1,0,0,0,0
16159,Eo woo-dong,1985,5.7,,0,0,0,0,0,0,0
16160,Eolguleobtneun minyeo,2004,6,,0,0,0,0,0,1,0
16161,Eolomea,1972,5.9,,0,0,0,0,0,0,0
16162,Eommaege aeini saenggyeoteoyo,1995,3.6,,0,0,0,1,0,1,0
16163,Eonios fititis,2001,6.4,,0,0,0,0,0,0,0
16164,Eorin shinbu,2004,6.5,,0,0,1,0,0,1,0
16165,Epagelma gynaika,1987,6,,0,0,0,0,0,0,0
16166,Epanastatis popolaros,1971,5.6,,0,0,0,1,0,0,0
16167,Ephapax,2001,7.6,,0,0,1,0,0,0,0
16168,"Epic Tale of Kalesius and Clotho: A Meditation on the Impossibility of Romantic Love in a Rapidly Expanding Universe, The",2003,9.5,,0,0,1,0,0,0,1
16169,Epicenter,2000,4,R,1,0,0,0,0,0,0
16170,Epidemic,1988,5.1,,0,0,0,1,0,0,0
16171,Epiheirisis Apollon,1968,6.8,,0,0,0,0,0,0,0
16172,"Epikindini (mia diamartiria), I",1983,7.8,,1,0,0,1,0,0,0
16173,Epilog,1950,9.5,,0,0,0,0,0,0,0
16174,Epiphany: Il inferno,2002,8.8,,0,0,0,0,0,0,1
16175,Episodes in Disbelief,2000,7.2,,0,1,0,0,0,0,1
16176,Epsilon,1997,5,PG-13,0,0,0,1,0,0,0
16177,Epta hronia gamou,1972,5,,0,0,0,0,0,0,0
16178,Equal Impact,1995,3.3,,1,0,0,0,0,0,0
16179,Equalizer 2000,1986,3.9,,1,0,0,0,0,0,0
16180,Equestrian,2003,7.8,,0,0,0,0,0,0,1
16181,Equestrian Acrobatics,1937,6.2,,0,0,0,0,1,0,1
16182,Equilibrium,2002,7.6,R,1,0,0,0,0,0,0
16183,Equinox,1970,4.3,,0,0,0,0,0,0,0
16184,Equinox,1992,5.4,,0,0,0,1,0,0,0
16185,Equinox Knocks,1999,4.8,R,0,0,1,0,0,0,0
16186,Equus,1977,6.6,,0,0,0,1,0,0,0
16187,Er di,2003,6.8,,0,0,0,1,0,0,0
16188,Er kann's nicht lassen,1962,5.5,,0,0,1,0,0,0,0
16189,Er was eens... Luna,2003,1.1,,0,0,0,1,0,0,1
16190,Era notte a Roma,1960,6.7,,0,0,0,1,0,0,0
16191,"Era of Vampire, The",2002,4.2,R,1,0,0,0,0,0,0
16192,Era outra vez,2000,9.5,,0,0,0,1,0,0,0
16193,Erasable You,1998,4.5,,0,0,1,0,0,0,0
16194,Eraser,1996,5.8,R,1,0,0,1,0,0,0
16195,Eraserhead,1977,7.1,,0,0,0,1,0,0,0
16196,"Erba proibita, L'",2002,8.2,,0,0,0,0,1,0,0
16197,"Erben, Die",1982,5.1,,0,0,0,1,0,0,0
16198,"Erbschaft, Die",1936,7.9,,0,0,0,0,0,0,1
16199,Erbsen auf halb 6,2004,6.8,,0,0,1,1,0,1,0
16200,Ercole al centro della terra,1961,5.8,,1,0,0,0,0,0,0
16201,Ercole alla conquista di Atlantide,1961,3.4,,0,0,0,0,0,0,0
16202,Ercole contro Molock,1963,3.6,,1,0,0,1,0,0,0
16203,Ercole contro i figli del sole,1966,2.5,,0,0,0,0,0,0,0
16204,Ercole contro i tiranni di Babilonia,1964,5.2,,0,0,0,0,0,0,0
16205,Ercole e la regina di Lidia,1959,4.3,,1,0,0,0,0,0,0
16206,Ercole l'invincibile,1963,2.3,,0,0,0,0,0,0,0
16207,Ercole sfida Sansone,1963,4.7,,1,0,0,0,0,0,0
16208,"Ercole, Sansone, Maciste e Ursus gli invincibili",1964,6.3,,1,0,1,0,0,0,0
16209,Erection,1971,5,,0,0,0,0,0,0,1
16210,"Ergenis, O",1997,3.9,,0,0,0,0,0,1,0
16211,Ergens in Nederland,1940,6.8,,0,0,0,0,0,1,0
16212,Erik the Viking,1989,5.7,,0,0,1,0,0,0,0
16213,"Erik, il vichingo",1965,5.2,,0,0,0,0,0,0,0
16214,"Erika und Klaus Mann Story, Die",2000,6.6,,0,0,0,1,0,0,0
16215,Erika's Hot Summer,1971,3.8,,0,0,0,0,0,0,0
16216,Erin Brockovich,2000,7.3,R,0,0,0,1,0,0,0
16217,Erinnerungen an die Zukunft,1970,5.3,,0,0,0,0,1,0,0
16218,Erkan & Stefan,2000,5.7,,0,0,1,0,0,0,0
16219,Erkennen und verfolgen,2003,6.8,,0,0,0,0,0,0,0
16220,Erleuchtung garantiert,2000,6.8,,0,0,1,1,0,0,0
16221,"Erlking, The",2003,8.2,,0,1,0,0,0,0,1
16222,Ermo,1994,7,,0,0,0,1,0,0,0
16223,Ernest,2000,7.9,,0,0,0,0,0,0,1
16224,Ernest,2001,3.2,,0,1,0,0,0,0,1
16225,Ernest & Bertram,2002,7.5,,0,0,0,0,0,0,1
16226,Ernest Goes to Africa,1997,3.3,PG,0,0,1,0,0,0,0
16227,Ernest Goes to Camp,1987,4.4,,0,0,1,0,0,0,0
16228,Ernest Goes to Jail,1990,4.4,,0,0,1,0,0,0,0
16229,Ernest Goes to School,1994,3.3,,0,0,1,0,0,0,0
16230,Ernest Rides Again,1993,3.6,,0,0,1,0,0,0,0
16231,Ernest Saves Christmas,1988,4.6,,0,0,1,0,0,0,0
16232,Ernest Scared Stupid,1991,4.3,,0,0,1,0,0,0,0
16233,Ernest in the Army,1998,3.6,PG,0,0,1,0,0,0,0
16234,Ernesto,1979,6.3,,0,0,0,1,0,0,0
16235,"Ernesto Che Guevara, das bolivianische Tagebuch",1994,4.7,,0,0,0,0,1,0,0
16236,Ernst & lyset,1996,8.3,,0,0,1,0,0,0,1
16237,Ernstfall in Havanna,2002,6.5,,0,0,1,0,0,0,0
16238,Erode il grande,1959,5.4,,0,0,0,1,0,0,0
16239,"Eroe borghese, Un",1995,7.7,,0,0,0,1,0,0,0
16240,"Eroe dei nostri tempi, Un",1955,6.5,,0,0,1,0,0,0,0
16241,"Eroe di Babilonia, L'",1963,4.3,,0,0,0,0,0,0,0
16242,Eroi all'inferno,1973,5.2,,0,0,0,1,0,0,0
16243,"Eroi, Gli",1973,4.5,,0,0,1,0,0,0,0
16244,Eroica,1957,7.4,,0,0,1,1,0,0,0
16245,Eroica,1960,5.6,,0,0,0,0,0,0,0
16246,Eros,2004,5.4,R,0,0,0,1,0,0,0
16247,"Eros, O Deus do Amor",1981,6.7,,0,0,0,1,0,0,0
16248,Erosu purasu Gyakusatsu,1970,9.1,,0,0,0,0,0,0,0
16249,Erotas stous ammolofous,1958,5.2,,0,0,0,0,0,0,0
16250,"Erotic Adventures of Aladdin X, The",1995,5,,0,0,0,0,0,0,0
16251,"Erotic Adventures of Candy, The",1978,4.5,,0,0,1,0,0,0,0
16252,"Erotic Adventures of Pinocchio, The",1971,2.8,,0,0,1,0,0,0,0
16253,"Erotic Adventures of Zorro, The",1972,4.2,,1,0,1,0,0,0,0
16254,Erotic Ghost,2000,1.9,,0,0,0,0,0,0,0
16255,Erotic Images,1983,1.8,,0,0,0,1,0,0,0
16256,Erotic Inferno,1975,1.5,,0,0,0,0,0,0,0
16257,Erotic Survivor,2001,2.2,,0,0,1,0,0,0,0
16258,Erotic Tales - Porn.com,2002,1.4,,0,0,0,0,0,0,1
16259,"Erotic Vampire in Paris, An",2002,3.4,,0,0,0,0,0,1,0
16260,Erotic Visions,1995,6.5,,0,0,0,0,0,0,0
16261,Erotica,1961,1.6,,0,0,0,0,0,0,0
16262,Erotiki ekstassi,1980,4.8,,0,0,0,1,0,0,0
16263,Erotiki symfonia,1972,4.1,,0,0,0,0,0,0,0
16264,Erotikkuna kankei,1992,5.4,,0,0,0,0,0,0,0
16265,Erotikon,1920,6.7,,0,0,0,0,0,0,0
16266,Erotikon,1929,7.2,,0,0,0,1,0,0,0
16267,Erotique,1994,4.3,R,0,0,0,1,0,0,0
16268,"Erotische Geschichte, Eine",2002,7,,0,0,1,0,0,0,1
16269,Erotissimo,1968,4.9,,0,0,0,0,0,0,0
16270,Err On the Side of Caution,1997,6,,0,0,0,1,0,0,0
16271,Errance,2003,3.7,,0,0,0,1,0,0,0
16272,"Errand Boy, The",1961,5.8,,0,0,1,0,0,0,0
16273,Erreur de jeunesse,1989,7.1,,0,0,0,1,0,0,0
16274,Erreur sur la personne,1995,4.5,,0,0,0,1,0,0,0
16275,Erreway: 4 caminos,2004,3.4,,0,0,1,1,0,1,0
16276,Error in Judgment,1998,4.8,,0,0,0,0,0,0,0
16277,Erskineville Kings,1999,6,,0,0,0,1,0,0,0
16278,Erst die Arbeit und dann?,1984,7.3,,0,0,0,0,0,0,1
16279,Erste Ehe,2002,5.2,,0,0,0,1,0,0,0
16280,"Erste Nacht, Die",2003,5.2,,0,0,0,0,0,0,1
16281,"Erste Semester, Das",1997,3.6,,0,0,1,0,0,0,0
16282,"Erste Zug, Der",1999,4,,0,0,0,0,0,0,1
16283,Ertefae Past,2002,6.8,,0,0,0,0,0,0,0
16284,Eruption,1977,6.7,,0,0,0,1,0,0,0
16285,"Eruption of Mount St. Helens!, The",1980,6.4,,0,0,0,0,1,0,1
16286,Ervinka,1967,7,,0,0,1,0,0,0,0
16287,Erzi,1996,6.3,,0,0,0,1,0,0,0
16288,Es,1966,6.1,,0,0,0,1,0,0,0
16289,Es geschah am 20. Juli,1955,7.1,,0,0,0,1,0,0,0
16290,Es geschah am hellichten Tag,1958,7.8,,0,0,0,1,0,0,0
16291,Es herrscht Ruhe im Land,1976,6.6,,0,0,0,1,0,0,0
16292,Es ist nicht leicht ein Gott zu sein,1990,7.2,,0,0,0,1,0,0,0
16293,Es peligroso casarse a los 60,1981,3.5,,0,0,1,0,0,0,0
16294,Es war eine rauschende Ballnacht,1939,5.4,,0,0,0,1,0,0,0
16295,Esa ja Vesa - auringonlaskun ratsastajat,1994,5.1,,1,0,1,0,0,0,0
16296,Esa maldita costilla,1999,3.8,,0,0,1,0,0,0,0
16297,Esa pareja feliz,1953,7.1,,0,0,1,0,0,0,0
16298,Escalation,1968,4.1,,0,0,1,0,0,0,0
16299,Escalier C,1985,6.4,,0,0,0,1,0,0,0
16300,Escalier de service,1954,6,,0,0,0,0,0,0,0
16301,"Escalier, L'",2003,6.2,,0,0,0,1,0,0,1
16302,Escanaba in da Moonlight,2001,5.5,PG-13,0,0,1,0,0,0,0
16303,Escapade,1955,8.6,,0,0,1,1,0,0,0
16304,Escapade in Japan,1957,5.7,,0,0,0,0,0,0,0
16305,Escape,1940,6.8,,0,0,0,1,0,0,0
16306,Escape,1948,7.8,,0,0,0,0,0,0,0
16307,Escape,1990,4.5,,0,0,0,0,0,0,0
16308,"Escape Artist, The",1982,5.8,,0,0,0,1,0,0,0
16309,Escape Back to the Movies,2000,3.9,,0,0,1,0,0,0,1
16310,Escape From Hellhole,1983,4.3,,1,0,0,0,0,0,0
16311,Escape From Safehaven,1989,4.6,,0,0,0,0,0,0,0
16312,Escape From Wildcat Canyon,1998,4.9,,0,0,0,0,0,0,0
16313,Escape Me Never,1947,5.1,,0,0,0,1,0,0,0
16314,Escape Velocity,1998,3.7,R,1,0,0,0,0,0,0
16315,Escape from Alcatraz,1979,7.3,,0,0,0,1,0,0,0
